Time,Ax,Ay,Beta,Pitch,Roll,Vx,Zcg_SM,,,,,
1.138,-0.003677314,-0.000817327,1.043118339,-0.002131874,0.008553952,0.853246095,0.251018578,,,,,
1.139,-0.003677088,-0.000843879,1.041056442,-0.002130306,0.00853686,0.85311635,0.251019632,,,,,
1.14,-0.003676869,-0.000869779,1.038930795,-0.002129063,0.008520189,0.852986612,0.251020634,,,,,
1.141,-0.003676655,-0.000895014,1.036742907,-0.002128139,0.008503953,0.852856883,0.251021584,,,,,
1.142,-0.003676448,-0.00091957,1.03449432,-0.002127532,0.008488167,0.85272716,0.251022481,,,,,
1.143,-0.003676248,-0.000943433,1.032186612,-0.002127239,0.008472842,0.852597444,0.251023325,,,,,
1.144,-0.003676054,-0.000966589,1.029821393,-0.002127255,0.00845799,0.852467736,0.251024116,,,,,
1.145,-0.003675867,-0.000989027,1.027400306,-0.002127575,0.008443623,0.852338034,0.251024853,,,,,
1.146,-0.003675687,-0.001010733,1.024925028,-0.002128196,0.008429751,0.852208338,0.251025535,,,,,
1.147,-0.003675515,-0.001031695,1.022397264,-0.002129111,0.008416383,0.852078648,0.251026162,,,,,
1.148,-0.003675349,-0.001051901,1.019818754,-0.002130315,0.008403528,0.851948964,0.251026734,,,,,
1.149,-0.003675191,-0.001071339,1.017191263,-0.002131803,0.008391192,0.851819286,0.251027251,,,,,
1.15,-0.003675041,-0.001089998,1.014516588,-0.002133569,0.008379384,0.851689613,0.251027711,,,,,
1.151,-0.003674898,-0.001107869,1.011796554,-0.002135606,0.008368109,0.851559944,0.251028116,,,,,
1.152,-0.003674763,-0.001124939,1.009033011,-0.002137908,0.008357372,0.851430281,0.251028464,,,,,
1.153,-0.003674636,-0.0011412,1.006227836,-0.002140468,0.008347178,0.851300622,0.251028756,,,,,
1.154,-0.003674517,-0.001156642,1.003382933,-0.002143279,0.00833753,0.851170968,0.251028992,,,,,
1.155,-0.003674406,-0.001171256,1.000500226,-0.002146335,0.008328431,0.851041317,0.251029171,,,,,
1.156,-0.003674303,-0.001185034,0.997581664,-0.002149627,0.008319884,0.85091167,0.251029293,,,,,
1.157,-0.003674209,-0.001197968,0.994629218,-0.002153147,0.00831189,0.850782026,0.251029359,,,,,
1.158,-0.003674124,-0.00121005,0.991644878,-0.002156889,0.008304449,0.850652385,0.251029368,,,,,
1.159,-0.003674048,-0.001221274,0.988630653,-0.002160845,0.008297563,0.850522747,0.25102932,,,,,
1.16,-0.003673981,-0.001231636,0.985588569,-0.002165005,0.008291231,0.850393112,0.251029217,,,,,
1.161,-0.003673923,-0.001241134,0.982520667,-0.002169362,0.008285467,0.850263478,0.251029057,,,,,
1.162,-0.003673873,-0.001249772,0.979428989,-0.002173903,0.008280291,0.850133847,0.251028841,,,,,
1.163,-0.003673833,-0.001257551,0.976315571,-0.002178618,0.008275725,0.850004216,0.251028569,,,,,
1.164,-0.003673803,-0.00126447,0.973182449,-0.002183493,0.008271779,0.849874587,0.251028242,,,,,
1.165,-0.003673783,-0.001270522,0.970031664,-0.002188517,0.008268449,0.849744959,0.25102786,,,,,
1.166,-0.003673774,-0.001275697,0.966865273,-0.002193677,0.008265725,0.849615331,0.251027424,,,,,
1.167,-0.003673778,-0.001279988,0.963685357,-0.002198959,0.008263584,0.849485703,0.251026933,,,,,
1.168,-0.003673797,-0.001283384,0.96049402,-0.002204351,0.008262002,0.849356074,0.251026389,,,,,
1.169,-0.003673831,-0.001285878,0.95729339,-0.002209842,0.008260949,0.849226445,0.251025792,,,,,
1.17,-0.003673881,-0.001287465,0.954085614,-0.00221542,0.008260395,0.849096814,0.251025142,,,,,
1.171,-0.003673948,-0.001288141,0.950872854,-0.002221073,0.008260312,0.848967182,0.251024441,,,,,
1.172,-0.003674032,-0.001287904,0.947657284,-0.002226792,0.008260674,0.848837546,0.251023689,,,,,
1.173,-0.003674133,-0.001286756,0.944441081,-0.002232565,0.008261459,0.848707908,0.251022886,,,,,
1.174,-0.00367425,-0.0012847,0.941226422,-0.002238383,0.008262651,0.848578265,0.251022034,,,,,
1.175,-0.003674381,-0.00128174,0.938015476,-0.002244237,0.008264237,0.848448619,0.251021133,,,,,
1.176,-0.003674524,-0.001277885,0.934810404,-0.002250117,0.00826621,0.848318967,0.251020184,,,,,
1.177,-0.003674679,-0.001273141,0.93161335,-0.002256015,0.008268565,0.84818931,0.251019188,,,,,
1.178,-0.003674842,-0.001267518,0.928426444,-0.002261923,0.008271302,0.848059647,0.251018145,,,,,
1.179,-0.003675011,-0.001261025,0.925251793,-0.002267831,0.008274422,0.847929979,0.251017057,,,,,
1.18,-0.003675185,-0.001253671,0.922091486,-0.002273731,0.008277929,0.847800304,0.251015924,,,,,
1.181,-0.003675361,-0.001245465,0.918947589,-0.002279614,0.008281827,0.847670623,0.251014748,,,,,
1.182,-0.003675537,-0.001236419,0.915822146,-0.002285473,0.008286119,0.847540935,0.251013529,,,,,
1.183,-0.003675713,-0.001226541,0.91271718,-0.002291299,0.008290807,0.847411241,0.251012268,,,,,
1.184,-0.003675888,-0.001215841,0.909634693,-0.002297082,0.008295892,0.84728154,0.251010967,,,,,
1.185,-0.003676061,-0.001204329,0.906576665,-0.002302815,0.008301373,0.847151834,0.251009625,,,,,
1.186,-0.003676233,-0.001192014,0.903545053,-0.002308487,0.008307248,0.84702212,0.251008246,,,,,
1.187,-0.003676404,-0.001178907,0.900541795,-0.00231409,0.008313513,0.846892401,0.251006828,,,,,
1.188,-0.003676576,-0.001165016,0.897568804,-0.002319615,0.00832016,0.846762675,0.251005375,,,,,
1.189,-0.00367675,-0.001150353,0.894627973,-0.002325052,0.008327183,0.846632943,0.251003886,,,,,
1.19,-0.003676928,-0.001134929,0.89172117,-0.002330392,0.008334572,0.846503205,0.251002363,,,,,
1.191,-0.003677113,-0.001118756,0.888850236,-0.002335627,0.008342318,0.84637346,0.251000807,,,,,
1.192,-0.003677306,-0.001101846,0.886016989,-0.002340745,0.008350411,0.846243708,0.25099922,,,,,
1.193,-0.003677509,-0.001084213,0.883223215,-0.00234574,0.008358841,0.846113949,0.250997603,,,,,
1.194,-0.003677725,-0.00106587,0.880470669,-0.002350602,0.008367598,0.845984183,0.250995957,,,,,
1.195,-0.003677955,-0.001046834,0.877761078,-0.002355322,0.008376674,0.84585441,0.250994283,,,,,
1.196,-0.003678201,-0.001027119,0.875096129,-0.002359894,0.00838606,0.845724627,0.250992583,,,,,
1.197,-0.003678464,-0.001006741,0.872477476,-0.002364309,0.008395748,0.845594836,0.250990859,,,,,
1.198,-0.003678744,-0.000985719,0.869906733,-0.00236856,0.008405731,0.845465036,0.250989111,,,,,
1.199,-0.003679042,-0.000964069,0.867385477,-0.00237264,0.008416005,0.845335225,0.250987341,,,,,
1.2,-0.003679357,-0.000941809,0.864915242,-0.002376544,0.008426562,0.845205404,0.250985551,,,,,
1.201,-0.003679689,-0.000918959,0.862497517,-0.002380266,0.0084374,0.845075572,0.250983741,,,,,
1.202,-0.003680036,-0.000895538,0.860133753,-0.0023838,0.008448513,0.844945727,0.250981914,,,,,
1.203,-0.003680398,-0.000871564,0.857825352,-0.002387143,0.008459899,0.844815871,0.250980071,,,,,
1.204,-0.003680772,-0.000847057,0.855573672,-0.00239029,0.008471554,0.844686001,0.250978214,,,,,
1.205,-0.003681158,-0.000822037,0.853380026,-0.002393238,0.008483474,0.844556118,0.250976343,,,,,
1.206,-0.003681553,-0.000796523,0.851245678,-0.002395983,0.008495656,0.844426221,0.250974461,,,,,
1.207,-0.003681955,-0.000770537,0.849171847,-0.002398524,0.008508097,0.84429631,0.250972569,,,,,
1.208,-0.003682363,-0.000744098,0.847159703,-0.002400858,0.008520792,0.844166385,0.250970668,,,,,
1.209,-0.003682776,-0.000717227,0.84521037,-0.002402984,0.008533737,0.844036446,0.25096876,,,,,
1.21,-0.003683191,-0.000689943,0.843324923,-0.0024049,0.008546928,0.843906491,0.250966847,,,,,
1.211,-0.003683609,-0.000662269,0.841504388,-0.002406606,0.00856036,0.843776522,0.250964929,,,,,
1.212,-0.003684027,-0.000634223,0.839749742,-0.002408101,0.008574026,0.843646538,0.250963009,,,,,
1.213,-0.003684446,-0.000605827,0.838061914,-0.002409385,0.008587922,0.843516539,0.250961088,,,,,
1.214,-0.003684866,-0.000577102,0.836441782,-0.002410458,0.008602041,0.843386526,0.250959167,,,,,
1.215,-0.003685285,-0.000548069,0.834890178,-0.002411321,0.008616376,0.843256497,0.250957248,,,,,
1.216,-0.003685705,-0.000518749,0.83340788,-0.002411974,0.008630921,0.843126454,0.250955332,,,,,
1.217,-0.003686126,-0.000489162,0.831995619,-0.002412419,0.008645668,0.842996395,0.250953421,,,,,
1.218,-0.003686548,-0.000459331,0.830654073,-0.002412656,0.00866061,0.842866322,0.250951517,,,,,
1.219,-0.003686972,-0.000429275,0.829383874,-0.002412688,0.008675739,0.842736234,0.25094962,,,,,
1.22,-0.003687398,-0.000399016,0.828185599,-0.002412517,0.008691047,0.84260613,0.250947733,,,,,
1.221,-0.003687827,-0.000368576,0.827059777,-0.002412143,0.008706526,0.842476012,0.250945856,,,,,
1.222,-0.00368826,-0.000337975,0.826006887,-0.002411571,0.008722169,0.842345878,0.250943991,,,,,
1.223,-0.003688697,-0.000307234,0.825027356,-0.002410803,0.008737965,0.842215729,0.25094214,,,,,
1.224,-0.003689139,-0.000276374,0.824121562,-0.002409841,0.008753906,0.842085565,0.250940303,,,,,
1.225,-0.003689585,-0.000245416,0.823289832,-0.002408689,0.008769983,0.841955385,0.250938483,,,,,
1.226,-0.003690036,-0.000214381,0.822532443,-0.00240735,0.008786188,0.841825189,0.250936681,,,,,
1.227,-0.003690492,-0.000183289,0.821849624,-0.002405829,0.008802509,0.841694977,0.250934898,,,,,
1.228,-0.003690952,-0.00015216,0.821241551,-0.002404129,0.008818937,0.841564749,0.250933135,,,,,
1.229,-0.003691417,-0.000121016,0.820708355,-0.002402256,0.008835462,0.841434505,0.250931394,,,,,
1.23,-0.003691886,-8.99E-05,0.820250116,-0.002400213,0.008852074,0.841304244,0.250929676,,,,,
1.231,-0.003692358,-5.88E-05,0.819866865,-0.002398007,0.008868761,0.841173967,0.250927982,,,,,
1.232,-0.003692833,-2.77E-05,0.819558586,-0.002395641,0.008885512,0.841043673,0.250926314,,,,,
1.233,-0.00369331,3.33E-06,0.819325216,-0.002393123,0.008902315,0.840913362,0.250924673,,,,,
1.234,-0.003693789,3.43E-05,0.819166645,-0.002390457,0.00891916,0.840783034,0.250923061,,,,,
1.235,-0.003694268,6.51E-05,0.819082713,-0.00238765,0.008936033,0.84065269,0.250921477,,,,,
1.236,-0.003694748,9.58E-05,0.819073218,-0.002384708,0.008952923,0.840522329,0.250919924,,,,,
1.237,-0.003695228,0.000126357,0.81913791,-0.002381638,0.008969816,0.84039195,0.250918403,,,,,
1.238,-0.003695707,0.000156769,0.819276495,-0.002378446,0.0089867,0.840261555,0.250916914,,,,,
1.239,-0.003696185,0.000187004,0.819488632,-0.00237514,0.009003561,0.840131143,0.25091546,,,,,
1.24,-0.003696661,0.000217047,0.819773939,-0.002371725,0.009020386,0.840000714,0.25091404,,,,,
1.241,-0.003697135,0.000246878,0.820131986,-0.002368211,0.009037162,0.839870268,0.250912657,,,,,
1.242,-0.003697606,0.00027648,0.820562302,-0.002364603,0.009053875,0.839739805,0.25091131,,,,,
1.243,-0.003698075,0.000305837,0.821064375,-0.002360909,0.00907051,0.839609326,0.250910002,,,,,
1.244,-0.003698541,0.00033493,0.821637646,-0.002357138,0.009087056,0.839478831,0.250908733,,,,,
1.245,-0.003699003,0.000363742,0.822281518,-0.002353295,0.009103496,0.839348319,0.250907503,,,,,
1.246,-0.003699462,0.000392258,0.822995351,-0.002349389,0.009119818,0.83921779,0.250906314,,,,,
1.247,-0.003699917,0.000420461,0.823778464,-0.002345427,0.009136008,0.839087246,0.250905167,,,,,
1.248,-0.003700369,0.000448334,0.824630137,-0.002341417,0.009152052,0.838956685,0.250904063,,,,,
1.249,-0.003700816,0.000475862,0.825549608,-0.002337367,0.009167936,0.838826109,0.250903002,,,,,
1.25,-0.003701258,0.000503028,0.826536077,-0.002333284,0.009183647,0.838695517,0.250901984,,,,,
1.251,-0.003701696,0.000529818,0.827588706,-0.002329174,0.009199171,0.838564909,0.250901012,,,,,
1.252,-0.003702128,0.000556215,0.828706616,-0.002325047,0.009214496,0.838434286,0.250900085,,,,,
1.253,-0.003702555,0.000582205,0.829888893,-0.002320909,0.009229608,0.838303648,0.250899204,,,,,
1.254,-0.003702976,0.000607774,0.831134585,-0.002316767,0.009244495,0.838172995,0.250898369,,,,,
1.255,-0.003703392,0.000632906,0.832442704,-0.002312629,0.009259143,0.838042327,0.250897582,,,,,
1.256,-0.0037038,0.000657588,0.833812226,-0.002308502,0.009273542,0.837911644,0.250896843,,,,,
1.257,-0.003704202,0.000681805,0.835242092,-0.002304393,0.009287678,0.837780947,0.250896152,,,,,
1.258,-0.003704596,0.000705545,0.836731207,-0.002300308,0.009301541,0.837650236,0.25089551,,,,,
1.259,-0.003704983,0.000728793,0.838278444,-0.002296254,0.00931512,0.837519511,0.250894917,,,,,
1.26,-0.003705363,0.000751536,0.839882642,-0.002292238,0.009328402,0.837388773,0.250894374,,,,,
1.261,-0.003705734,0.000773761,0.841542606,-0.002288266,0.009341379,0.837258021,0.250893881,,,,,
1.262,-0.003706098,0.000795457,0.84325711,-0.002284346,0.00935404,0.837127256,0.250893438,,,,,
1.263,-0.003706453,0.000816611,0.845024898,-0.002280482,0.009366375,0.836996479,0.250893045,,,,,
1.264,-0.003706799,0.00083721,0.846844682,-0.00227668,0.009378376,0.836865689,0.250892704,,,,,
1.265,-0.003707137,0.000857243,0.848715143,-0.002272948,0.009390032,0.836734886,0.250892414,,,,,
1.266,-0.003707467,0.0008767,0.850634936,-0.00226929,0.009401337,0.836604072,0.250892174,,,,,
1.267,-0.003707787,0.000895569,0.852602685,-0.002265711,0.009412282,0.836473247,0.250891987,,,,,
1.268,-0.003708098,0.000913839,0.854616988,-0.002262218,0.00942286,0.83634241,0.25089185,,,,,
1.269,-0.003708401,0.000931501,0.856676416,-0.002258815,0.009433063,0.836211563,0.250891766,,,,,
1.27,-0.003708694,0.000948544,0.858779514,-0.002255507,0.009442885,0.836080705,0.250891732,,,,,
1.271,-0.003708978,0.000964961,0.860924803,-0.002252299,0.009452318,0.835949836,0.250891751,,,,,
1.272,-0.003709253,0.000980743,0.863110781,-0.002249195,0.009461353,0.835818958,0.25089182,,,,,
1.273,-0.003709518,0.000995884,0.865335929,-0.002246201,0.009469977,0.83568807,0.250891942,,,,,
1.274,-0.003709773,0.001010377,0.867598708,-0.00224332,0.009478181,0.835557173,0.250892114,,,,,
1.275,-0.003710018,0.001024215,0.869897563,-0.002240557,0.009485954,0.835426267,0.250892338,,,,,
1.276,-0.003710252,0.00103739,0.872230919,-0.002237913,0.009493294,0.835295352,0.250892612,,,,,
1.277,-0.003710473,0.001049892,0.874597182,-0.002235393,0.009500199,0.83516443,0.250892937,,,,,
1.278,-0.00371068,0.001061712,0.876994732,-0.002232998,0.009506673,0.8350335,0.250893312,,,,,
1.279,-0.003710874,0.001072841,0.879421928,-0.002230729,0.009512722,0.834902562,0.250893737,,,,,
1.28,-0.003711052,0.00108327,0.881877101,-0.002228587,0.009518353,0.834771618,0.250894211,,,,,
1.281,-0.003711214,0.001092992,0.884358566,-0.002226573,0.009523575,0.834640668,0.250894735,,,,,
1.282,-0.00371136,0.001101999,0.886864613,-0.002224685,0.009528398,0.834509712,0.250895307,,,,,
1.283,-0.00371149,0.001110287,0.889393517,-0.002222925,0.009532828,0.834378751,0.250895928,,,,,
1.284,-0.003711604,0.001117849,0.891943536,-0.002221291,0.009536875,0.834247785,0.250896596,,,,,
1.285,-0.003711703,0.001124682,0.894512916,-0.002219782,0.009540544,0.834116816,0.250897311,,,,,
1.286,-0.003711788,0.001130784,0.897099892,-0.002218398,0.009543842,0.833985843,0.250898073,,,,,
1.287,-0.00371186,0.001136151,0.899702691,-0.002217136,0.009546772,0.833854868,0.25089888,,,,,
1.288,-0.00371192,0.001140784,0.902319533,-0.002215995,0.009549337,0.83372389,0.250899733,,,,,
1.289,-0.003711969,0.001144681,0.904948635,-0.002214973,0.009551539,0.83359291,0.25090063,,,,,
1.29,-0.003712009,0.001147842,0.907588212,-0.00221407,0.009553378,0.833461928,0.250901571,,,,,
1.291,-0.00371204,0.001150268,0.910236475,-0.002213281,0.009554856,0.833330946,0.250902555,,,,,
1.292,-0.003712064,0.001151959,0.912891638,-0.002212607,0.009555971,0.833199962,0.250903581,,,,,
1.293,-0.003712082,0.001152918,0.915551915,-0.002212043,0.009556724,0.833068978,0.250904649,,,,,
1.294,-0.003712094,0.001153145,0.918215521,-0.002211588,0.009557114,0.832937993,0.250905757,,,,,
1.295,-0.003712099,0.001152642,0.920880675,-0.002211239,0.009557143,0.832807008,0.250906905,,,,,
1.296,-0.003712099,0.001151412,0.923545599,-0.002210993,0.00955681,0.832676022,0.250908092,,,,,
1.297,-0.003712092,0.001149458,0.92620852,-0.002210847,0.009556118,0.832545037,0.250909317,,,,,
1.298,-0.003712078,0.001146781,0.928867668,-0.002210796,0.009555068,0.832414053,0.250910579,,,,,
1.299,-0.003712057,0.001143386,0.931521282,-0.002210839,0.009553664,0.832283069,0.250911876,,,,,
1.3,-0.003712026,0.001139276,0.934167605,-0.00221097,0.009551909,0.832152086,0.250913209,,,,,
1.301,-0.003711986,0.001134456,0.936804891,-0.002211186,0.009549806,0.832021104,0.250914576,,,,,
1.302,-0.003711934,0.00112893,0.9394314,-0.002211481,0.009547362,0.831890124,0.250915976,,,,,
1.303,-0.003711871,0.001122703,0.942045404,-0.002211851,0.00954458,0.831759146,0.250917408,,,,,
1.304,-0.003711794,0.001115781,0.944645186,-0.002212291,0.009541466,0.83162817,0.25091887,,,,,
1.305,-0.003711702,0.001108171,0.947229045,-0.002212794,0.009538026,0.831497197,0.250920362,,,,,
1.306,-0.003711596,0.00109988,0.949795289,-0.002213356,0.009534265,0.831366228,0.250921883,,,,,
1.307,-0.003711475,0.001090914,0.952342247,-0.00221397,0.009530189,0.831235262,0.250923431,,,,,
1.308,-0.003711338,0.001081283,0.954868263,-0.00221463,0.009525802,0.831104301,0.250925005,,,,,
1.309,-0.003711185,0.001070995,0.957371699,-0.00221533,0.00952111,0.830973345,0.250926605,,,,,
1.31,-0.003711017,0.00106006,0.959850942,-0.002216063,0.009516117,0.830842395,0.250928228,,,,,
1.311,-0.003710835,0.001048488,0.962304395,-0.002216821,0.009510829,0.83071145,0.250929873,,,,,
1.312,-0.003710638,0.001036288,0.964730489,-0.002217599,0.009505248,0.830580512,0.25093154,,,,,
1.313,-0.003710428,0.001023472,0.967127677,-0.002218388,0.00949938,0.830449582,0.250933226,,,,,
1.314,-0.003710206,0.001010052,0.969494439,-0.002219182,0.009493227,0.830318659,0.250934932,,,,,
1.315,-0.003709973,0.000996039,0.971829282,-0.002219974,0.009486793,0.830187744,0.250936655,,,,,
1.316,-0.00370973,0.000981446,0.974130741,-0.002220757,0.009480081,0.830056837,0.250938394,,,,,
1.317,-0.003709478,0.000966285,0.976397381,-0.002221523,0.009473095,0.829925939,0.250940147,,,,,
1.318,-0.003709218,0.00095057,0.978627795,-0.002222265,0.009465836,0.82979505,0.250941915,,,,,
1.319,-0.003708952,0.000934314,0.980820611,-0.002222976,0.009458308,0.829664171,0.250943694,,,,,
1.32,-0.003708679,0.00091753,0.982974485,-0.00222365,0.009450514,0.829533301,0.250945484,,,,,
1.321,-0.003708401,0.000900234,0.985088109,-0.002224279,0.009442455,0.829402441,0.250947284,,,,,
1.322,-0.003708119,0.000882438,0.987160209,-0.002224856,0.009434136,0.829271591,0.250949092,,,,,
1.323,-0.003707832,0.000864159,0.989189542,-0.002225375,0.009425559,0.829140751,0.250950907,,,,,
1.324,-0.003707542,0.00084541,0.991174903,-0.00222583,0.009416727,0.829009922,0.250952727,,,,,
1.325,-0.003707248,0.000826208,0.993115124,-0.002226213,0.009407643,0.828879102,0.250954552,,,,,
1.326,-0.00370695,0.000806567,0.99500907,-0.00222652,0.00939831,0.828748294,0.250956379,,,,,
1.327,-0.003706648,0.000786503,0.996855646,-0.002226743,0.009388732,0.828617496,0.250958208,,,,,
1.328,-0.003706343,0.000766033,0.998653793,-0.002226878,0.009378912,0.828486709,0.250960038,,,,,
1.329,-0.003706034,0.000745171,1.000402491,-0.002226917,0.009368854,0.828355932,0.250961866,,,,,
1.33,-0.00370572,0.000723934,1.002100757,-0.002226857,0.009358563,0.828225167,0.250963691,,,,,
1.331,-0.003705402,0.000702338,1.003747649,-0.002226691,0.009348041,0.828094413,0.250965513,,,,,
1.332,-0.00370508,0.0006804,1.005342263,-0.002226414,0.009337295,0.827963671,0.250967329,,,,,
1.333,-0.003704752,0.000658136,1.006883735,-0.002226023,0.009326327,0.82783294,0.25096914,,,,,
1.334,-0.003704421,0.000635563,1.008371241,-0.002225511,0.009315143,0.827702221,0.250970942,,,,,
1.335,-0.003704084,0.000612698,1.009803996,-0.002224875,0.009303748,0.827571513,0.250972735,,,,,
1.336,-0.003703743,0.000589557,1.011181259,-0.00222411,0.009292147,0.827440818,0.250974519,,,,,
1.337,-0.003703398,0.000566156,1.012502325,-0.002223213,0.009280346,0.827310135,0.25097629,,,,,
1.338,-0.003703048,0.000542514,1.013766533,-0.00222218,0.009268349,0.827179464,0.250978049,,,,,
1.339,-0.003702695,0.000518646,1.014973261,-0.002221007,0.009256164,0.827048805,0.250979794,,,,,
1.34,-0.003702339,0.00049457,1.016121931,-0.002219691,0.009243796,0.82691816,0.250981523,,,,,
1.341,-0.003701979,0.000470302,1.017212001,-0.002218229,0.009231252,0.826787527,0.250983236,,,,,
1.342,-0.003701617,0.000445859,1.018242976,-0.00221662,0.009218538,0.826656906,0.250984932,,,,,
1.343,-0.003701253,0.000421258,1.019214396,-0.002214859,0.009205662,0.826526299,0.250986608,,,,,
1.344,-0.003700888,0.000396515,1.020125846,-0.002212946,0.009192631,0.826395705,0.250988264,,,,,
